1:43:59.980000,1:44:03.980000,Usually you throw a cash in layer after your web front end.
1:44:03.980000,1:44:07.980000,You don't have to hit the database if I make the same request over and over again.
1:44:07.980000,1:44:15.980000,It might even tell you something.
1:44:15.980000,1:44:17.980000,Twitter Response Tags.
1:44:17.980000,1:44:21.980000,Bounce or compliant.
1:44:21.980000,1:44:23.980000,TSAA.
1:44:23.980000,1:44:27.980000,How do I disable HTTP2?
1:44:27.980000,1:44:31.980000,How do I ask for...
1:44:31.980000,1:44:39.980000,Oh.
1:44:39.980000,1:44:53.980000,Tell curl to accept.
1:44:53.980000,1:44:55.980000,"Okay, there we go."
1:44:55.980000,1:44:59.980000,At least this is 1.1 now.
1:44:59.980000,1:45:01.980000,I don't know.
1:45:01.980000,1:45:03.980000,HTTP3.
1:45:03.980000,1:45:07.980000,"Okay, pragmino cash."
1:45:07.980000,1:45:09.980000,Blah blah blah blah.
1:45:09.980000,1:45:11.980000,Perf header.
1:45:11.980000,1:45:13.980000,It's a JSON.
1:45:13.980000,1:45:15.980000,That's crazy.
1:45:15.980000,1:45:19.980000,That sounds that.
1:45:19.980000,1:45:23.980000,"Okay, and then..."
1:45:23.980000,1:45:25.980000,Let's go back here.
1:45:25.980000,1:45:29.980000,Is it all that stuff when I load this?
1:45:29.980000,1:45:31.980000,What's actually loading the timeline?
1:45:31.980000,1:45:35.980000,Is it actually requesting for each tweet?
1:45:35.980000,1:45:41.980000,I feel like not all the stuff showing up here.
1:45:41.980000,1:45:45.980000,Where is my...
1:45:49.980000,1:45:51.980000,Where's my JavaScript?
1:45:51.980000,1:45:55.980000,And clearly not everything is here.
1:46:13.980000,1:46:17.980000,"Oh, is the does this show up as part of tweet detail?"
1:46:17.980000,1:46:21.980000,It might.
1:46:21.980000,1:46:25.980000,The organization denied by access control.
1:46:33.980000,1:46:35.980000,"Oh, I can click there in format."
1:46:35.980000,1:46:37.980000,"Oh, that's nice."
1:46:37.980000,1:46:39.980000,"Yo, by the way, whoever showed me that, thank you."
1:46:39.980000,1:46:43.980000,I love that.
1:46:43.980000,1:46:45.980000,I don't understand.
1:46:45.980000,1:46:47.980000,"Okay, why is something filtering here?"
1:46:47.980000,1:46:51.980000,Because it says 26 out of...
1:46:51.980000,1:46:55.980000,What's that?
1:46:55.980000,1:46:57.980000,This?
1:46:57.980000,1:46:59.980000,Fetch XHL.
1:46:59.980000,1:47:03.980000,Why is it not showing all the requests?
1:47:03.980000,1:47:11.980000,This is where I like having the live...
1:47:17.980000,1:47:23.980000,Chrome network is showing all requests.
1:47:23.980000,1:47:27.980000,Because then everyone in that log is just streaming at me.
1:47:27.980000,1:47:31.980000,"The filter is red, which means there's something in the filter search box that doesn't match any of the..."
1:47:31.980000,1:47:35.980000,Results.
1:47:35.980000,1:47:37.980000,You just can't see the search box.
1:47:37.980000,1:47:39.980000,"Oh, I have the word API in here."
1:47:39.980000,1:47:41.980000,"Oh, that's dumb."
1:47:41.980000,1:47:43.980000,"Okay, there we go."
1:47:43.980000,1:47:45.980000,Here's the JavaScript being loaded at the beginning.
1:47:45.980000,1:47:47.980000,"Oh, that's great."
1:47:47.980000,1:47:49.980000,Can't believe I just put the word API in there.
1:47:49.980000,1:47:51.980000,"Okay, so here's all that JavaScript being loaded."
1:47:51.980000,1:47:55.980000,"Whenever these client events are, I think they're being blocked by my add block."
1:47:55.980000,1:47:59.980000,"Oh, I can turn it off, but it cares."
1:47:59.980000,1:48:03.980000,And it looked like the other stuff.
1:48:09.980000,1:48:13.980000,Guide.json.
1:48:15.980000,1:48:19.980000,"Oh, that's the trending topics."
1:48:23.980000,1:48:27.980000,"Sorry, if I have to get close to the screen, you guys definitely can't see."
1:48:27.980000,1:48:35.980000,"These are JavaScript,"
1:48:35.980000,1:48:39.980000,Fetch.hll.
1:48:39.980000,1:48:45.980000,You can see my rest.hd.json.
1:48:45.980000,1:48:55.980000,Let's search for this.
1:48:55.980000,1:48:57.980000,Search in here.
1:48:57.980000,1:48:59.980000,"Oh, that's not right."
1:48:59.980000,1:49:03.980000,Um...
1:49:03.980000,1:49:07.980000,Sync message.
1:49:09.980000,1:49:11.980000,Like four.
1:49:11.980000,1:49:15.980000,Is this?
1:49:15.980000,1:49:19.980000,Is that...
1:49:19.980000,1:49:21.980000,P2?
1:49:21.980000,1:49:25.980000,"Okay, this guide.json seems like a decent part of the API."
1:49:25.980000,1:49:29.980000,Let's see if we can find a documentation.
1:49:29.980000,1:49:33.980000,Hmm...
1:49:33.980000,1:49:37.980000,Trigger API.
1:49:37.980000,1:49:41.980000,"All right, well..."
1:49:41.980000,1:49:45.980000,"Oh, yes."
1:49:45.980000,1:49:49.980000,"All right, so it seems like this authorization guessed."
1:49:49.980000,1:49:53.980000,Look at things been around for a long time.
1:49:53.980000,1:49:57.980000,"Oh, I wonder what guide is."
1:49:57.980000,1:50:01.980000,I don't tell you.
1:50:01.980000,1:50:05.980000,"Even if I could speak Japanese, I don't think it goes into it."
1:50:05.980000,1:50:07.980000,"All right, guys, it's 11 o'clock."
1:50:07.980000,1:50:09.980000,It's my bedtime.
1:50:09.980000,1:50:13.980000,"If you don't watch, I stream on Twitch frequently, but I figured it was more appropriate to uh..."
1:50:13.980000,1:50:17.980000,to do this stream on Twitter.
1:50:17.980000,1:50:19.980000,Let's just make me big.
1:50:19.980000,1:50:21.980000,Uh...
1:50:21.980000,1:50:23.980000,My name is George Hots.
1:50:23.980000,1:50:25.980000,Uh...
1:50:25.980000,1:50:27.980000,I stream.
1:50:27.980000,1:50:29.980000,I tweet.
1:50:29.980000,1:50:31.980000,"Nah, man."
1:50:31.980000,1:50:33.980000,I don't know.
1:50:33.980000,1:50:35.980000,Look.
1:50:35.980000,1:50:39.980000,"You know, we had no idea what we were doing, but our first work can be his greatest."
1:50:39.980000,1:50:41.980000,Uh...
1:50:41.980000,1:50:43.980000,I'm going to the Night Rats Club.
1:50:43.980000,1:50:45.980000,I guess you should go listen to it.
1:50:45.980000,1:50:47.980000,Um...
1:50:47.980000,1:50:49.980000,"Yeah, thank you for watching."
1:50:49.980000,1:50:51.980000,Hope that it'll be in Twitter.
1:50:51.980000,1:50:53.980000,And see what I can do to uh...
1:50:53.980000,1:50:55.980000,help the cause.
1:50:55.980000,1:50:57.980000,"Uh... you know, I'm uh..."
1:50:57.980000,1:50:59.980000,old school internet guy.
1:50:59.980000,1:51:01.980000,I want the internet to be as uh...
1:51:01.980000,1:51:03.980000,free for uh...
1:51:03.980000,1:51:05.980000,"you know, my children as it was for me."
1:51:05.980000,1:51:07.980000,"All right, so..."
1:51:07.980000,1:51:09.980000,anything we can do to help that cause.
1:51:09.980000,1:51:11.980000,We're here for.
1:51:11.980000,1:51:13.980000,"All right, thank you all for watching."
1:51:13.980000,1:51:15.980000,Have a good night.
1:51:15.980000,1:51:17.980000,Bye.
1:51:17.980000,1:51:19.980000,Bye.
